id,nom,est_dangereux,diametre_min_km,diametre_max_km,vitesse_km_h,distance_manquee_km
3555208,(2011 AM37),False,0.0027832677,0.0062235757,18488.2519020961,7579138.07333883
3789401,(2017 VE14),False,0.0069912523,0.0156329154,26241.2930733826,38903262.06039645
3830873,(2018 SB2),False,0.039314701,0.0879103439,85142.3934893306,6207120.312281829
3879257,(2019 UH1),False,0.0400456158,0.0895447192,46839.8957244584,22907641.995324377
3021049,(1999 NW2),False,0.0608912622,0.1361570015,21337.0406003145,33099647.74452739
3264189,(2004 YD),False,0.0421264611,0.0941976306,76320.9676048954,73901068.8398116
3703011,(2014 YR14),False,0.0160160338,0.0358129403,91612.0324973189,52174091.77093853
3766675,(2017 BN3),False,0.0283501249,0.0633928065,39973.9909637156,31689879.783764172
54576849,(2026 BV),False,0.0065789256,0.0147109249,35800.0968358871,720762.058946816
2526798,526798 (2007 AA9),False,0.0810130488,0.1811506842,95225.0443774643,65078580.47286641
3545558,(2010 RX30),False,0.0101054342,0.0225964377,67378.1253570623,70934856.05141543
3986732,(2020 BP),False,0.0197949759,0.0442629117,72277.5572176795,17717096.35607889
2242708,242708 (2005 UK1),True,0.634680239,1.4191881584,51900.5557410797,12355654.209127039
3444274,(2009 AD16),False,0.2034955781,0.4550299458,48311.5799023236,25721065.691957712
3576726,(2011 QG21),False,0.1209358264,0.2704207287,104594.7901207511,68707840.3422851
3618066,(2012 WH),False,0.0211132445,0.0472106499,26039.2688793083,18249440.944945794
3795086,(2017 YQ5),False,0.0305179233,0.0682401509,47748.7292130634,36576245.08198126
54245585,(2022 CV2),False,0.0670741189,0.1499822895,31618.7679925104,17298582.073036663
3799286,(2018 CN2),False,0.0073207399,0.016369672,115671.1632217668,69087714.48285227
3831884,(2018 UY),True,0.1907897226,0.4266187892,36989.8744772416,41241525.56732164
3835824,(2018 UD3),False,0.0152951935,0.0342010925,69714.6663334738,59047430.01077583
3653388,(2013 UV10),False,0.3051792326,0.6824015094,38270.6079560222,48879501.90411124
3766590,(2017 BW),False,0.0532788665,0.1191351672,67800.9488708664,72618029.30378744
3769438,(2017 BG136),False,0.0169260249,0.0378477424,76423.649857627,74618855.15776752
3797694,(2018 AN12),False,0.0278326768,0.0622357573,42607.3064045764,37823924.43874968
3802390,(2018 GE),False,0.008405334,0.0187948982,6875.1392229058,15912457.20291909
3127390,(2002 LX),True,0.1515496636,0.3388753497,56872.0783416359,9846520.867795702
3715093,(2015 FX284),False,0.0350392641,0.0783501764,23792.2242653437,58483315.71121148
3767015,(2017 BZ6),False,0.0160160338,0.0358129403,39551.3092162375,44883518.3248073
3773664,(2017 FW128),False,0.0088829042,0.0198627775,24006.6991259113,66328114.72354453
3791345,(2017 XV60),False,0.0183888672,0.0411187571,14804.4619956487,67914572.38448964
3837594,(2019 AR2),False,0.0370301078,0.0828018383,21682.2038872307,9508340.326787952
2310842,310842 (2003 AK18),False,0.2901048414,0.648694146,33131.8028962846,29516590.878062453
2484462,484462 (2008 CM20),False,0.135692229,0.303417048,66399.4596776231,56999203.18905882
2509352,509352 (2007 AG),True,0.2480589932,0.5546767711,38956.6896068268,18523609.440007977
3147552,(2003 BC46),False,0.0506471459,0.1132504611,8156.5640837254,43854337.69749669
3177193,(2004 EL20),False,0.0121494041,0.0271668934,38706.4996049966,27523076.91917437
3772995,(2017 FX101),False,0.0223128464,0.0498930414,31400.0805055035,41890152.520700395
3802577,(2018 GY3),False,0.0080270317,0.0179489885,41437.1095929914,44370250.94999576
3836294,(2018 WE1),False,0.0160160338,0.0358129403,36452.38433661,71519517.25938939
3842874,(2019 LZ4),False,0.0340843469,0.0762149166,43188.073761091,6853073.63756816
3573153,(2011 OK5),False,0.1586919792,0.3548460529,24645.965966229,21194922.909310978
3724645,(2015 OM35),False,0.1048467509,0.2344444622,28766.0160633948,26820083.45195531
3767163,(2017 BP30),False,0.0167708462,0.0375007522,55549.0816248474,46124889.58819143
3596262,(2012 BX34),False,0.0080270317,0.0179489885,74057.8415403287,53384841.72663406
3674340,(2014 NF3),False,0.235806068,0.5272783976,48502.7814993732,35488070.42991764
3837672,(2019 AC5),False,0.0483676488,0.1081533507,28363.7681771919,40014129.108641855
3892271,(2019 VT),False,0.0342416731,0.0765667087,57072.3155511916,20052813.752136044
3398649,(2007 YN56),False,0.0667659413,0.1492931834,32441.9687187676,55287860.79240388
3512702,(2010 FV9),False,0.022108281,0.0494356193,23208.460211437,22325321.320825506
3624756,(2013 BT18),False,0.0555334912,0.1241766613,100232.612491549,53866908.3862467
3711171,(2015 DD54),False,0.0217047594,0.0485333175,51812.0752947163,35217753.122581586
3739154,(2016 AF2),False,0.0069912523,0.0156329154,16734.8890865541,11983842.331607996
3856703,(2019 SU3),False,0.0093444765,0.0208948847,16623.7816872761,35809484.89436365
3879134,(2019 TG6),False,0.1401376972,0.3133574171,13450.3445418694,25738085.277069952
3986637,(2020 AE3),False,0.0595052079,0.1330576898,58156.3314853708,59686376.74030326
3625130,(2013 BT45),False,0.0667659413,0.1492931834,48345.8890166154,28165938.624959704
2497626,497626 (2006 QT89),False,0.2585562121,0.5781492662,107115.4204111588,71056998.86760516
3646046,(2013 QU1),True,0.1557955241,0.3483693825,95517.0305985679,60951924.63513639
3797858,(2018 BH3),False,0.022108281,0.0494356193,77526.3259808003,56786373.85983913
3618405,(2012 WS3),False,0.0167708462,0.0375007522,31453.9064819056,63772108.9138314
3728732,(2015 SJ7),False,0.0211132445,0.0472106499,58946.5366891733,74312084.3800222
3781304,(2017 QB35),False,0.0036690614,0.0082042706,20399.7697563059,27725561.809999943
3829436,(2018 RB6),False,0.0178877195,0.0399981568,61206.0543608224,19264146.7217118
3365986,(2007 AV2),True,0.1550797087,0.3467687706,59692.0308814505,21838398.923789684
3730580,(2015 TY237),True,0.1113153296,0.2489086439,64859.9668500683,11781180.990094757
3989284,(2020 BW12),False,0.0160160338,0.0358129403,58269.313525946,71804041.95123827
3725653,(2015 PU56),False,0.0667659413,0.1492931834,72800.3710542456,54922851.833143726
3799299,(2018 CS2),False,0.0211132445,0.0472106499,26656.7344737566,8907846.532961056
3028810,(2000 CP101),True,0.2901048414,0.648694146,71100.0852515384,16734076.395524828
3368734,(2007 DH8),False,0.0278326768,0.0622357573,28776.5990318921,36648813.28834275
3698842,(2014 WQ202),False,0.0457672667,0.1023387195,46511.9015618632,45750006.64591873
3709453,(2015 CB),False,0.0595052079,0.1330576898,33269.5395543448,9075900.082745938
3727640,(2015 SA),False,0.0231502122,0.0517654482,37497.1863308011,44416140.111578055
3742342,(2016 CL136),True,0.1460679643,0.3266178974,60225.7582781302,13360466.779554201
3767035,(2017 BF29),False,0.0202560601,0.0452939273,17515.621685814,20400381.320129704
3767164,(2017 BO30),False,0.04411182,0.0986370281,67201.3763789634,49203530.92045081
3986731,(2020 BO),False,0.022108281,0.0494356193,50734.8768739032,46334066.03662146
3989652,(2020 CH1),False,0.0211132445,0.0472106499,47161.6300267722,28710190.830283936
3638287,(2013 JL14),False,0.0334622374,0.0748238376,77587.8119266644,53194260.428083114
3781315,(2017 QN35),False,0.0183888672,0.0411187571,70072.7776245691,49533693.21010379
3825562,(2018 NV),False,0.0725362295,0.1621959399,28215.6390553986,25304946.889688224
3837603,(2019 AD3),False,0.0167708462,0.0375007522,50799.411752422,42062982.68559502
3843476,(2019 PJ),False,0.0466181437,0.1042413384,102724.9703060047,73529817.99918441
3449121,(2009 EW),False,0.0139493823,0.0311917671,96840.651435214,73077585.14911291
3825135,(2018 LV2),False,0.0231502122,0.0517654482,38070.7602276276,43929819.427094944
3976533,(2020 AP1),False,0.0031956189,0.007145621,48668.9129129794,38269067.45680743
3989350,(2020 BE15),False,0.2609486033,0.5834988155,129320.100702203,22181850.844942626
2679657,679657 (2020 BE15),False,0.2609486033,0.5834988155,129320.1104585854,22181868.60220979
2513529,513529 (2010 CR1),False,0.5895966084,1.3183780956,96501.0057749262,10564687.373778446
3767259,(2017 BP32),False,0.056306039,0.1259041307,47180.3942512778,17112735.696669083
3769750,(2017 DJ16),False,0.0183888672,0.0411187571,81162.6332303297,57705288.799371414
3989220,(2020 BV9),False,0.0160160338,0.0358129403,70976.391849189,56738080.18177275
2276033,276033 (2002 AJ129),True,0.4726666672,1.0569147985,135732.7109681723,13962597.742550805
3799637,(2018 CW13),False,0.273246732,0.6109982675,140641.5958301884,67704983.46481244
3836128,(2018 VN5),False,0.021505769,0.0480883614,9176.0967753541,23913440.61019207
3552653,(2010 WT8),False,0.1048467509,0.2344444622,44207.8460097703,22751354.976245623
3759775,(2016 SL3),False,0.02658,0.0594346868,45257.1182212291,34954835.76364381
3843427,(2019 OV3),False,0.0373727432,0.0835679943,44570.5377208744,52649282.82268725
3989344,(2020 BZ14),False,0.0406027058,0.0907904103,33243.6888436586,16959445.57172004
3137864,(2002 TS69),False,0.0350392641,0.0783501764,15302.1153903409,38344523.2760546
3467218,(2009 SY),False,0.0670741189,0.1499822895,80338.9011728234,41890194.18370719
3550117,(2010 VB),False,0.0201629919,0.0450858206,43849.3919419476,53167264.131101
3599873,(2012 DS32),False,0.0146067964,0.0326617897,74576.759486265,60342884.10555937
3768620,(2017 CR1),False,0.0073207399,0.016369672,33839.2930904523,30198775.28156451
3769809,(2017 DR34),False,0.0038419789,0.008590926,76127.4990250225,49405492.517927125
3799253,(2018 CA1),False,0.0242412481,0.0542050786,55733.1018831022,9946826.449067721
3799250,(2018 CE1),False,0.163137941,0.3647875257,65710.1490868282,55910608.45121645
3736807,(2015 YA),False,0.0088014652,0.0196806745,26543.0792990793,39907899.960350595
2367943,367943 Duende (2012 DA14),False,0.0385971268,0.0863057993,29966.8469096966,23852103.25448381
3825180,(2018 LM4),False,0.4792421155,1.071617948,71432.8836854422,24695538.09503463
3836275,(2018 WK),False,0.0101054342,0.0225964377,85105.022609858,65919121.267823145
3838186,(2019 CN2),False,0.0055533491,0.0124176661,33118.0807544088,7676802.115261536
3557784,(2011 BX59),False,0.0319561887,0.0714562102,47983.788397588,35273572.86005064
3719864,(2015 KP57),False,0.0278326768,0.0622357573,88001.3263612028,48165445.80904376
3767167,(2017 BW30),False,0.046190746,0.1032856481,44749.6662493919,61140679.583051234
3795122,(2017 YG7),False,0.0305179233,0.0682401509,58419.0439395372,57593679.60304219
3795152,(2017 YC8),False,0.3754524794,0.8395372662,47828.3241000258,23283495.30418083
3838835,(2019 DO),False,0.0211132445,0.0472106499,80268.9858304081,58228528.248518854
3437805,(2008 VR4),False,0.0640552863,0.1432319745,37270.1184168193,12848441.231621323
3624901,(2013 BF27),False,0.1289896833,0.2884297004,24893.6679672445,26615152.42651822
3824978,(2018 KS),False,0.0069912523,0.0156329154,20782.1065799242,40696035.095548056
3558372,(2011 EX4),False,0.0319561887,0.0714562102,49411.6678181556,32188049.45729935
3599929,(2012 DT32),False,0.152249185,0.3404395273,94992.6236713834,55999668.521243975
3744994,(2016 ED),False,0.0483676488,0.1081533507,58013.6913643392,62944368.7149376
3791243,(2017 XA1),True,0.1460679643,0.3266178974,27284.4543153541,57464558.15093546
3840800,(2019 GS1),False,0.0340843469,0.0762149166,77613.5081953278,52828909.33849427
3989813,(2020 CX1),False,0.0396784754,0.0887237683,24029.5364014318,23198943.739960432
3733138,(2015 VK1),False,0.0127219879,0.0284472297,100526.9878994432,70371352.38043685
3831738,(2018 TB5),False,0.0133215567,0.0297879063,71152.938604291,67641689.42880373
2488615,488615 (2002 SR),False,0.1248978541,0.2792800919,37287.0294219659,28945941.44042652
3070541,(2001 EC),True,0.4926687055,1.1016407159,68463.7252449516,12327070.992899748
3339218,(2006 QZ57),False,0.0799015081,0.1786652037,81671.5876166964,9862690.841724856
3733862,(2015 VU64),False,0.0020162992,0.0045085821,28803.9720523716,23476745.44369237
3738932,(2015 YQ1),False,0.0066765941,0.0149293183,39407.075615214,48504368.14604969
3743123,(2016 CA138),False,0.0578835257,0.1294314984,52265.908226862,12802710.449304005
3743897,(2016 CO246),False,0.0183888672,0.0411187571,45393.0627984548,40264689.683517635
3755777,(2016 NN39),False,0.3569069267,0.7980681497,51462.1602472774,28555174.091598712
3799312,(2018 CW2),False,0.0196134944,0.0438571068,54068.3230777477,20340770.039605286
3989171,(2020 BP7),False,0.0356906927,0.079806815,38750.9495008838,15512891.150648722
2427684,427684 (2004 DH2),False,0.2390864572,0.5346135707,51928.0108405895,21202424.37482383
3638286,(2013 JK14),False,0.0244655496,0.0547066321,89833.6705258703,53855842.21292877
3725151,(2015 OS78),False,0.1586919792,0.3548460529,67326.7255159219,22497397.557334688
3892710,(2019 VB4),False,0.0167708462,0.0375007522,16489.0860333059,39991864.20333338
3080638,(2001 QC34),True,0.2424124811,0.5420507863,16039.1337811304,16028616.343665423
3367904,(2007 CT26),False,0.0518268695,0.1158884032,29806.2488281481,15573153.406304443
3742054,(2016 CZ30),False,0.0192555078,0.0430566244,66480.4658740961,45002577.9737757
2612227,612227 (2001 QC34),True,0.2435314063,0.5445527791,16039.1258921993,16028618.841949852
3092390,(2001 UP),False,0.0192555078,0.0430566244,44602.3971310036,54593326.785537586
3789423,(2017 VZ14),False,0.0253837029,0.0567596853,57152.0012788109,37837999.78818245
2162882,162882 (2001 FD58),True,0.4683332331,1.0472249454,68982.9136464755,6498208.251642078
3017309,(1999 AO10),False,0.0368599699,0.0824213984,9689.2933780851,4007490.303389234
3714452,(2015 FQ117),True,0.1780553292,0.3981438198,102881.3505937801,46021087.97949644
3763284,(2016 VO1),False,0.06259721,0.1399716167,33947.6163356381,22547229.14638402
3836092,(2018 VO3),False,0.0101054342,0.0225964377,25205.1533631957,28038139.5881042
2673713,673713 (2015 FQ117),True,0.1780553292,0.3981438198,102881.3504970463,46021087.62046155
3369098,(2007 DB61),False,0.0464039528,0.1037623929,31621.5693611895,3433764.520194834
3558378,(2011 EO11),False,0.0088014652,0.0196806745,70683.8749349663,43373584.776458815
3824980,(2018 KU),False,0.0139493823,0.0311917671,76172.0441355965,69937146.70201139
3368733,(2007 DG8),False,0.0252670754,0.0564988982,35722.6419184262,3812179.348499937
3381230,(2007 PB8),False,0.1420872067,0.317716653,80522.9060430845,72776839.47046119
3799876,(2018 ES3),False,0.0313729225,0.0701519874,31447.3056338776,27168630.22776684
3838888,(2019 EO),False,0.0614546821,0.1374168468,40611.5102383247,53302519.1257973
3672731,(2014 KO62),False,0.0152951935,0.0342010925,34577.076900158,40109857.01005166
3714554,(2015 FV118),False,0.1272198785,0.2844722965,45720.9454909248,44634312.7924782
3735686,(2015 XP54),False,0.0421264611,0.0941976306,55101.9848351987,45642738.18138543
3799677,(2018 CP14),False,0.0749126183,0.1675097069,42675.7292995745,13778424.723077683
2052340,52340 (1992 SY),False,0.6800721287,1.5206875095,38892.1234915753,18336808.704028733
3274304,(2005 EY169),False,0.0925880583,0.2070331923,68661.6680255735,57283770.96509427
3348144,(2006 TL),False,0.04411182,0.0986370281,63383.1716001834,64560305.05504025
3557536,(2011 CL50),False,0.0092162655,0.0206081961,16372.6160130471,5130030.982063504
3781313,(2017 QO35),False,0.0555334912,0.1241766613,45810.1564105802,43886115.546318255
3959225,(2019 YE4),False,0.0788052183,0.1762138252,40139.2870833503,49213078.16675549
54102519,(2020 YN4),False,0.0106305314,0.023770591,16415.9115824664,5182225.843464161
3559739,(2011 EC41),False,0.233644185,0.5224442801,108053.0319535891,23232444.672008444
3719376,(2015 KQ18),False,0.0223128464,0.0498930414,56974.1512864475,22744718.605295405
3768618,(2017 CQ1),False,0.0366906138,0.0820427065,15992.1799165066,24057764.42224501
3799765,(2018 DC4),False,0.0092162655,0.0206081961,68663.9465580632,73413914.32672068
3827174,(2018 RB1),False,0.0069912523,0.0156329154,28449.8043966615,3178632.384009724
3842637,(2019 KW3),False,0.1128638801,0.2523713081,58220.0460742864,72887741.15862404
3989285,(2020 BX12),True,0.1988634532,0.4446721997,75939.3976273027,73133077.43180431
54604522,(2026 DU14),False,0.2276957773,0.5091432363,108547.6766146848,23338973.001079917
3394071,(2007 VY137),False,0.0345585074,0.0772751717,45356.645827687,40200698.86550982
3441846,(2008 YN2),False,0.0146067964,0.0326617897,23407.3414316429,40675770.792474665
3771605,(2017 EE23),False,0.1128638801,0.2523713081,42633.780996884,12695549.814915404
3774559,(2017 JU1),False,0.0278326768,0.0622357573,20290.9517647717,72843385.06105372
3662879,(2014 DV110),False,0.0278326768,0.0622357573,79286.4652819838,68767668.27044486
3619726,(2012 XF55),False,0.0725362295,0.1621959399,14429.1353957271,6260723.099076204
3780705,(2017 PY26),False,0.0852226386,0.1905636132,95098.935421125,34521930.98829587
3838785,(2019 CX5),False,0.0848310762,0.189688053,77764.8015066326,72810751.72185278
3182823,(2004 KG1),False,0.0429096504,0.0959488953,38559.3400681103,57547942.02898158
3843533,(2019 PE2),False,0.2130860292,0.4764748465,92283.6067095715,48258012.04922984
3874057,(2019 TK1),False,0.0406027058,0.0907904103,38318.3033160791,66028285.182248704
2476187,476187 (2007 UQ13),False,0.2550086879,0.5702167609,88369.5932450093,62236510.100589335
3599863,(2012 DF31),False,0.0321036917,0.0717860371,57662.3818909404,5148309.41829201
3713008,(2015 EX),False,0.0166937912,0.0373284519,38444.6910769603,562319.588877741
3732114,(2015 UG51),False,0.0183888672,0.0411187571,17802.7658381775,30816086.95769553
3766360,(2017 AE5),False,0.0973991073,0.217791025,24753.4531942746,16461705.887342598
3789428,(2017 VE15),False,0.0291443905,0.0651688382,23395.1428517795,70557071.22462025
3792461,(2017 YE),False,0.0050647146,0.0113250461,46453.3189107451,40662206.97799857
3879241,(2019 UV),False,0.0160160338,0.0358129403,53488.9317885217,42950050.21329619
54606183,(2026 EK1),False,0.0138725078,0.0310198704,38435.8382255693,562175.810364884
2244670,244670 (2003 KN18),False,0.6230960191,1.3932850552,39020.8307914836,14002629.534171324
2469219,469219 Kamo`oalewa (2016 HO3),False,0.0365220357,0.0816657545,10740.811129896,25656230.349094387
3410533,(2008 JL24),False,0.0031956189,0.007145621,8650.6082675371,9123043.29335286
3608622,(2012 RL15),False,0.0366906138,0.0820427065,73561.6233672304,55419097.96230666
3633127,(2013 FM9),False,0.046190746,0.1032856481,61261.7086508576,45254331.875900686
3736497,(2015 XF261),False,0.0236894499,0.0529712204,27470.6591796861,39213681.724668294
3788026,(2017 UG5),False,0.0146067964,0.0326617897,60899.0758479623,50110602.45093158
3442840,(2008 YR27),False,0.6089126221,1.3615700154,60755.1577648322,35889166.85343832
3451021,(2009 EH3),False,0.038775283,0.0867041687,59497.8127544293,5791949.406996022
3683472,(2014 QZ295),False,0.0291443905,0.0651688382,31934.8925708167,42612536.25047759
3752904,(2016 JP15),False,0.1557955241,0.3483693825,52814.0883295444,59807161.82118467
3759721,(2016 SX1),False,0.0050647146,0.0113250461,24682.3922057572,35894384.88698307
3768609,(2017 BM123),False,0.0459785188,0.1028110936,25762.5838304132,7608584.005522623
3770324,(2017 EG),False,0.0421264611,0.0941976306,44862.470570435,39963720.68516559
3788891,(2017 UA45),False,0.0160160338,0.0358129403,12495.031224369,20839105.72189681
3873325,(2019 TA1),False,0.0160160338,0.0358129403,21903.3529255103,52054012.86680246
2500080,500080 (2011 WV134),True,0.9695159909,2.167903661,40795.0467579821,9589237.2748834
3130460,(2002 MR3),True,0.109788026,0.2454934893,70720.8144963235,63198148.366699606
3601674,(2012 FU35),False,0.0447254765,0.1000092059,35111.0627223288,21185258.91682855
3746620,(2016 ED156),False,0.0515887466,0.1153559443,73555.4961996754,35841082.98638462
3837880,(2019 AM12),False,0.022108281,0.0494356193,15386.3016345193,22876424.525164045
3841196,(2019 GJ20),False,0.1557955241,0.3483693825,60546.9932295685,16954223.379354507
3991610,(2020 DF),False,0.0154367182,0.0345175513,31977.3878740791,16858821.21234684
3512284,(2010 FT),False,0.0192555078,0.0430566244,69823.9611961276,65819818.45603352
3691354,(2014 SJ262),False,0.0211132445,0.0472106499,17560.1256966667,37884072.68586867
3733147,(2015 VR1),False,0.1764229081,0.3944936153,59230.1090201396,68335617.89341184
3736207,(2015 XX128),False,0.0163890951,0.0366471308,6775.7548153951,35939511.20414686
3745105,(2016 EB27),False,0.0718712133,0.1607089186,92409.1028153971,21940030.69017925
3878561,(2019 TS1),False,0.0373727432,0.0835679943,46378.1874128825,42357336.70549226
3599869,(2012 DM32),False,0.0152951935,0.0342010925,43907.6711095567,27465792.24456334
3703013,(2014 YW14),False,0.0080270317,0.0179489885,22390.1726032266,51692759.93606333
3989677,(2020 BX15),True,0.152249185,0.3404395273,59438.1999054294,11738771.6694459
3558388,(2011 EH17),False,0.0288771931,0.0645713667,59227.4957033664,6069268.059205731
3561772,(2011 GW9),False,0.0063760979,0.0142573883,26504.7976684728,70655890.79041041
3611402,(2012 TR231),False,0.04411182,0.0986370281,84856.3494028366,71455383.87461145
3843098,(2019 MT3),False,0.0689532874,0.154184238,30968.6529512348,31947909.899967346
2480858,480858 (2001 PT9),True,0.1764229081,0.3944936153,38345.7717904057,12722867.74731802
2527977,527977 (2008 EY68),False,0.0921626549,0.2060819612,71818.8668150558,18666444.09502379
3670729,(2014 JR25),False,0.058150704,0.130028927,45074.5252290371,30790866.985821795
3739379,(2016 AW64),False,0.0689532874,0.154184238,38729.1483232308,28677610.9872813
3745831,(2016 EJ55),False,0.0319561887,0.0714562102,49615.7714828276,34576004.23047182
3771608,(2017 FZ),False,0.0573528464,0.1282448632,68980.0929856085,34738584.39810765
3785769,(2017 TJ4),False,0.0242412481,0.0542050786,54843.9411296185,67582400.12777492
3840879,(2019 GL5),False,0.1864468183,0.41690776,97801.2418522313,15537588.397645107
3071762,(2001 EC16),False,0.0888290416,0.1986277755,56404.2327411632,28900877.34101686
3092085,(2001 QM163),False,0.2682594171,0.5998462923,77632.0121979868,23973102.275279105
3267321,(2005 CR37),False,0.4411182,0.9863702813,54676.2752796377,34384329.969882645
3674069,(2014 MR26),True,0.6230960191,1.3932850552,89862.2035861028,18574196.30382358
3731244,(2015 TE323),True,0.573528464,1.2824486324,40040.3649134578,18781006.652502544
3989301,(2020 BP13),True,0.1565146436,0.3499773825,44594.0875815646,37576481.97715767
3147579,(2003 CA4),False,0.0506471459,0.1132504611,33439.7187043185,29729653.400441904
3445544,(2009 CE),False,0.0366906138,0.0820427065,72492.6634766161,73529405.96177107
3600106,(2012 DJ54),False,0.0053034072,0.0118587791,37911.7835539445,25451689.878816504
3607729,(2012 QD8),False,0.067383719,0.1506745763,76829.5890194508,2971340.524666589
3724221,(2015 ME131),True,0.3065878759,0.6855513317,80734.6265650171,59924312.42181443
3786458,(2017 UG),False,0.008405334,0.0187948982,39220.4884133614,44712027.464763425
54054410,(2020 RX8),True,0.3194147569,0.7142331095,80744.7769075901,59891758.48916288
2394392,394392 (2007 EP88),False,0.5630603897,1.2590413069,122507.9272298916,27729186.43175196
3602500,(2012 GP1),False,0.0152951935,0.0342010925,54088.301069717,53210851.62473483
3710916,(2015 DD1),False,0.0022108281,0.0049435619,61838.0904590975,51505408.81456057
3736412,(2015 XX169),False,0.0088014652,0.0196806745,21438.7361942802,31707251.34274495
3748365,(2016 FF12),False,0.0152951935,0.0342010925,37763.3127180276,27293261.4100468
54606465,(2026 FM),False,0.0076869663,0.0171885792,16913.8829883714,1138333.785649318
3840689,(2019 FO),False,0.0305179233,0.0682401509,51707.2259922404,43815105.34193366
3370168,(2007 EG),False,0.0328514828,0.0734581487,27968.6575026833,1712728.675236867
3383904,(2007 RF2),True,0.1925550782,0.4305662442,51133.9482029023,28952439.807341665
3468430,(2009 SZ99),False,0.3635423218,0.8129053443,55940.6807548272,48510782.25944445
3485264,(2010 AL30),False,0.0096506147,0.0215794305,31149.5096749326,37208142.11660346
3748472,(2016 FU12),False,0.0110803882,0.0247765013,59011.398852291,58805566.577348664
3763269,(2016 UR109),False,0.0973991073,0.217791025,88610.8857091618,65525016.839309245
3769816,(2017 DW34),False,0.0606114923,0.1355314169,43582.6055318126,54628107.39272536
3829483,(2018 RT7),False,0.0676947481,0.1513700585,38258.8030222733,74776614.5340426
3830890,(2018 SP2),False,0.0291443905,0.0651688382,57731.6958115853,38375088.00582876
3831610,(2018 TH3),False,0.0042126461,0.0094197631,28602.0414502433,69154797.53371234
3943319,(2019 YS),False,0.0013321557,0.0029787906,25608.0854431684,52473512.19197948
54426230,(2024 CW2),False,0.0361372397,0.0808053245,27983.2105829603,1703646.768066611
3325676,(2006 EF1),False,0.0692715614,0.1548959201,73042.5485188588,52776072.7171911
3663466,(2014 EB4),False,0.0175612318,0.0392681082,32054.8925283443,5688102.859100891
3712886,(2015 DW215),False,0.0802703167,0.1794898848,2783.6415085309,49210433.770086855
3747315,(2016 EM157),False,0.0110803882,0.0247765013,51654.6484651811,29854657.75460858
3771609,(2017 FG1),False,0.0192555078,0.0430566244,44092.0507445078,10259799.65922175
3837917,(2019 AM13),False,0.1034081995,0.2312277636,124247.9499898856,21157887.533106983
3843915,(2019 SQ1),False,0.0080270317,0.0179489885,73045.8569898821,71470631.02415994
3519453,(2010 JA),False,0.0105816886,0.023661375,27258.4617832646,64389321.017620146
3574593,(2011 ON24),False,0.0667659413,0.1492931834,26750.2397070335,71096934.55755399
3648203,(2013 RZ73),True,0.1677084622,0.3750075218,72213.2169318194,10497458.794110434
3731680,(2015 UK),False,0.0139493823,0.0311917671,51236.6217555575,19634298.646305535
3769881,(2017 DV35),False,0.0096506147,0.0215794305,36852.3886996318,30434483.764946904
3802409,(2018 GY),False,0.0287445144,0.0642746882,55011.0560295028,26470824.48556407
3878603,(2019 TC4),False,0.0552783379,0.1236061213,39356.6504885867,64188714.74692646
3414400,(2008 MQ1),False,0.0384197891,0.0859092601,18446.7338908989,62685677.31630987
3648644,(2013 SK20),False,0.0088014652,0.0196806745,49100.1205344325,11745827.438024664
3661496,(2014 CH13),False,0.0308003021,0.0688715693,14779.6737248357,10788646.754606565
3713307,(2015 EP7),False,0.0921626549,0.2060819612,36465.045276825,71840570.25050211
3772982,(2017 FP101),False,0.0305179233,0.0682401509,44893.8363948869,47055349.055190764
3781457,(2017 RR15),True,0.1925550782,0.4305662442,42697.188772322,22815405.977476537
3546367,(2010 RA91),False,0.0508809225,0.1137732014,35596.321430478,1796116.517626538
3712947,(2015 EQ),False,0.0160160338,0.0358129403,58613.4314487076,27575878.17554107
3733861,(2015 VT64),False,0.0167708462,0.0375007522,55854.5693184871,69226706.19298458
3836962,(2018 YU),False,0.2670268771,0.5970902489,37781.64877765,21132883.50575859
2248590,248590 (2006 CS),False,1.4878357048,3.3269017752,120404.6738531485,23591911.52385807
3472698,(2009 UX87),False,0.0231502122,0.0517654482,50094.3343728708,60006755.31429846
3713306,(2015 EO7),False,0.0201629919,0.0450858206,16171.5818121553,21065927.70284674
3835874,(2018 VD),False,0.0101054342,0.0225964377,67237.3387553836,26507510.371224172
3989355,(2020 CB),False,0.0076657557,0.0171411509,26017.8808419091,39120909.81733055
54049855,(2020 OB6),False,0.0278326768,0.0622357573,14795.4346048837,10798198.623485425
3256319,(2004 TB10),True,0.1332155667,0.2978790628,62218.3770852703,69328739.73437361
3703545,(2015 AJ44),False,0.0880146521,0.1968067451,57301.5519727931,16216668.271349989
3748418,(2016 FL12),False,0.0146067964,0.0326617897,62236.0680603523,62248817.098480195
3771018,(2017 EZ2),False,0.0253837029,0.0567596853,45311.3180109461,41144422.906365894
3054338,(2000 SZ162),False,0.0092162655,0.0206081961,21296.9068956369,30699479.60677089
3655975,(2014 AF51),True,0.2072788434,0.4634895841,32191.6573006507,17440362.212666843
3788080,(2017 UN7),False,0.0192555078,0.0430566244,17542.1407917741,39127087.3416939
3789225,(2017 VR12),True,0.1961349444,0.4385710684,23201.1329078346,8006665.209174518
3321495,(2006 CW),False,0.0817626533,0.1828268509,23960.179638643,28142901.151371185
